School ID,Metro Code,Apple Mac Code,PC Code,Poverty Level Code,Avg Household Income ,Title 1 Code,Software budget per head,Training Budget Per head,Lunch Program Eligible Students,Affluence Indicator
751404,NULL,C,G,C,C,B,E,D,201,1
751413,NULL,C,G,C,C,B,E,D,67,1
751437,NULL,C,G,C,C,B,E,D,151,1
751449,NULL,C,G,C,C,B,E,D,194,1
751491,R,B,H,C,L,B,E,D,0,4
751503,R,B,H,C,L,B,E,D,203,4
751590,R,B,H,C,J,B,E,D,132,2
751644,T,K,E,B,J,A,E,C,230,1
751662,T,K,E,B,J,A,E,C,251,1
751671,T,K,E,B,J,A,E,C,182,1
751716,R,E,F,C,N,B,E,C,40,4
751731,R,E,F,C,K,B,E,C,86,3
751791,T,E,E,C,E,C,E,C,197,1
751800,T,E,E,C,E,C,E,C,115,1
751854,U,G,G,B,J,B,E,D,125,2
751914,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
751974,T,NULL,NULL,NULL,G,NULL,NULL,NULL,0,1
751986,R,C,E,C,L,B,E,D,56,4
752016,R,C,F,C,J,B,F,D,273,3
752073,T,B,F,C,G,B,F,D,199,1
752115,R,K,C,C,F,D,Z,Z,37,3
752124,R,B,F,C,G,B,F,D,60,1
752160,S,D,G,D,E,C,E,D,427,1
752199,S,D,G,D,E,C,E,D,305,1
752211,S,D,G,D,E,C,E,D,545,1
752247,S,D,G,D,E,C,E,D,480,1
752292,S,D,G,D,E,C,E,D,567,1
752340,R,E,E,B,K,A,E,C,53,2
752409,T,A,G,C,I,B,E,D,325,1
752487,T,K,F,B,J,B,F,D,253,1
752574,T,E,E,C,C,B,E,C,291,1
752589,R,A,F,B,H,B,E,C,84,1
752667,R,E,E,B,K,A,E,C,78,2
752709,R,B,E,C,D,C,F,D,162,1
752715,R,B,E,C,D,C,F,D,154,1
752727,R,K,F,C,H,B,E,C,218,2
752739,S,C,I,B,M,A,D,A,109,1
752844,R,K,K,C,F,C,F,D,0,3
752871,T,C,G,C,J,B,A,A,221,1
752901,T,C,G,C,J,B,A,A,304,1
752916,T,C,G,C,J,B,A,A,317,1
752934,T,C,G,C,J,B,A,A,305,1
752937,T,C,G,C,E,B,A,A,105,1
752970,S,A,H,C,E,C,D,A,402,1
752976,S,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
752991,S,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
753009,R,K,E,C,I,B,F,D,106,1
753126,T,C,I,B,N,A,D,A,204,3
753141,T,A,E,C,G,B,Z,Z,219,1
753147,T,A,E,C,G,B,Z,Z,291,1
753159,T,A,E,C,G,B,Z,Z,156,1
753399,U,G,I,C,G,B,D,A,64,3
753405,U,G,I,C,G,B,D,A,59,3
753420,U,NULL,NULL,NULL,G,NULL,NULL,NULL,0,2
753447,U,NULL,NULL,NULL,G,NULL,NULL,NULL,0,2
753462,U,G,I,C,J,B,D,A,181,4
753546,U,G,I,C,I,B,D,A,246,2
753576,U,NULL,NULL,NULL,I,NULL,NULL,NULL,0,1
753612,U,G,I,C,E,B,D,A,260,1
753621,U,G,I,C,E,B,D,A,178,1
753648,U,G,I,C,E,B,D,A,181,1
753660,U,G,I,C,E,B,D,A,146,1
753669,U,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
753726,U,G,I,C,I,B,D,A,77,3
753792,S,C,I,B,M,A,D,A,132,2
753888,U,G,I,C,N,B,D,A,53,4
753984,T,K,G,C,G,C,E,D,74,1
753996,T,K,G,C,G,C,E,D,229,1
754056,R,C,H,C,G,B,F,E,83,1
754083,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
754137,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,2
754188,U,C,H,B,J,B,E,A,204,2
754206,R,B,G,D,F,D,E,C,99,3
754224,R,B,E,C,I,B,B,A,59,4
754275,R,A,F,D,L,D,F,D,44,5
754308,R,C,H,C,M,B,F,E,55,1
754344,NULL,K,F,C,F,B,F,D,153,1
754371,T,D,H,B,F,B,E,C,88,1
754380,T,D,H,B,F,B,E,C,86,1
754392,T,D,H,B,F,B,E,C,120,1
754428,T,NULL,NULL,NULL,F,NULL,NULL,NULL,0,2
754434,T,D,H,B,F,B,E,C,120,1
754461,R,A,D,C,G,C,H,D,13,4
754467,R,K,G,C,C,C,E,D,73,1
754470,T,K,F,C,Z,B,E,C,165,1
754473,R,K,F,C,F,B,F,D,132,1
754536,S,D,G,C,Z,B,E,D,309,1
754578,R,K,E,B,K,A,E,C,136,1
754596,R,B,G,D,F,D,E,C,291,3
754668,R,C,H,C,I,B,F,E,209,1
754686,T,C,E,C,H,B,E,D,191,2
754698,T,C,H,C,G,B,F,E,88,1
754716,T,C,H,C,G,B,F,E,307,1
754734,T,C,H,C,G,B,F,E,238,1
754755,T,C,H,C,G,B,F,E,123,1
754761,T,C,H,C,G,B,F,E,85,1
754776,R,B,D,B,N,A,E,C,65,3
754806,R,K,E,C,F,D,H,A,179,5
754812,R,G,E,B,N,A,E,D,62,3
755304,R,G,E,B,K,A,E,D,176,2
755316,R,F,H,B,N,A,D,A,40,2
755352,S,H,J,B,P,A,D,A,109,5
755379,S,H,J,B,P,A,D,A,71,5
755478,T,E,D,B,M,A,E,C,136,3
755607,R,A,E,B,J,A,E,C,54,3
755643,S,H,J,B,P,A,D,A,156,4
755829,S,H,J,C,M,B,D,A,494,3
755886,R,D,D,B,K,A,E,C,43,3
755961,T,D,E,A,P,A,E,C,130,3
756207,R,H,F,B,Q,A,E,D,149,5
756225,T,H,F,B,P,A,E,D,192,5
756234,R,H,F,B,Q,A,E,D,95,5
756234,R,H,F,B,Q,A,E,D,93,5
756273,S,H,H,B,O,A,D,A,150,3
756288,R,A,E,B,N,A,E,C,86,5
756603,T,F,H,B,N,A,D,A,408,2
756684,T,F,G,B,M,A,E,D,226,2
756687,T,F,G,B,M,A,E,D,335,2
756696,T,F,G,B,M,A,E,D,227,2
756714,T,F,G,B,M,A,E,D,236,2
756723,T,F,G,B,M,A,E,D,393,2
756987,S,H,H,B,Q,A,D,A,79,4
757143,S,H,H,B,Q,A,D,A,276,4
757272,U,G,H,C,F,B,D,A,245,1
757311,U,G,H,C,G,B,D,A,588,1
757356,NULL,NULL,NULL,NULL,L,NULL,NULL,NULL,0,4
757377,NULL,G,H,C,L,B,D,A,287,3
757539,U,G,H,C,Q,B,D,A,46,4
757566,U,G,H,C,Q,B,D,A,100,4
757605,S,H,J,C,P,B,D,A,110,4
757785,U,G,H,C,I,B,D,A,388,2
757827,S,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
757899,NULL,H,J,C,O,B,D,A,425,4
757923,S,H,J,C,N,B,D,A,301,3
757926,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
758073,S,H,J,C,I,B,D,A,328,1
758133,S,H,J,C,O,B,D,A,334,3
758250,S,H,J,C,P,B,D,A,85,4
758310,S,H,J,C,L,B,D,A,274,3
758442,S,H,J,C,O,B,D,A,104,4
758466,S,H,J,C,O,B,D,A,491,3
758718,NULL,F,H,B,M,A,D,A,256,2
758754,R,F,H,B,J,A,D,A,235,1
758796,U,C,H,C,G,B,E,D,283,1
758805,U,C,H,C,G,B,E,D,273,1
758814,U,C,H,C,G,B,E,D,483,1
758838,U,C,H,C,G,B,E,D,304,1
758883,S,F,H,B,M,A,D,A,127,2
758892,R,F,H,B,L,A,D,A,342,2
759009,S,F,H,B,I,A,D,A,197,1
759132,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
759168,U,E,H,C,J,C,D,A,222,5
759204,U,E,H,C,J,C,D,A,211,5
759534,T,D,G,C,J,B,E,D,239,2
759546,T,D,G,C,J,B,E,D,230,2
759582,T,F,H,C,L,C,E,D,404,5
759594,T,F,H,C,L,C,E,D,231,5
759606,T,F,H,C,L,C,E,D,207,5
759618,T,E,G,C,Z,B,E,C,137,1
759624,T,E,G,C,Z,B,E,C,95,1
759636,R,E,G,C,L,B,E,C,124,2
759642,R,E,G,C,L,B,E,C,170,2
759654,T,D,G,C,I,B,E,D,93,1
759672,R,E,G,C,L,B,E,C,177,2
759675,R,E,G,C,L,B,E,C,88,2
759783,R,F,H,C,Z,C,E,D,206,3
759816,R,F,H,C,J,C,E,D,170,5
759840,T,E,G,C,Z,B,E,C,75,1
759888,U,H,H,C,H,B,D,A,415,2
759984,U,H,H,C,J,B,D,A,249,3
760059,U,H,H,C,C,B,D,A,372,1
760080,T,C,G,C,L,B,E,D,306,3
760095,T,C,G,C,L,B,E,D,271,3
760140,R,B,F,B,H,A,E,C,58,3
760179,R,C,G,C,K,B,E,D,191,3
760686,NULL,E,F,B,K,A,F,D,289,2
760752,T,H,F,C,I,B,E,D,412,3
761007,R,E,F,B,L,A,F,D,111,3
761043,R,G,E,C,I,B,E,D,238,2
761094,T,H,F,C,G,B,E,D,184,2
761100,T,H,F,C,G,B,E,D,100,2
761124,NULL,H,H,C,N,B,D,A,163,3
761448,U,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
761529,U,D,H,D,B,D,E,D,607,2
761571,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
761616,U,F,E,D,C,D,E,C,809,2
761634,U,F,E,D,C,D,E,C,556,2
761649,U,F,E,D,C,D,E,C,846,2
761883,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
761895,U,D,G,D,H,D,E,D,48,3
762024,U,H,C,D,B,D,B,Z,770,2
762117,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
762198,U,H,C,D,B,D,B,Z,404,3
762219,U,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
762267,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
762282,U,H,H,B,K,A,D,A,509,1
762291,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
762300,U,H,H,B,K,A,D,A,115,1
762321,U,H,C,D,B,D,B,Z,329,3
762465,U,NULL,NULL,NULL,E,NULL,NULL,NULL,0,3
762540,U,H,G,C,J,B,D,A,394,2
762546,U,H,G,C,I,B,D,A,0,2
762558,U,H,G,C,I,B,D,A,0,2
762567,U,H,G,C,I,B,D,A,0,2
762567,U,H,G,C,I,B,D,A,236,2
762576,U,H,G,C,I,B,D,A,0,2
762714,U,H,H,D,J,C,D,A,558,2
762738,U,H,G,C,M,B,D,A,0,4
762744,U,H,G,C,M,B,D,A,0,4
762747,U,H,G,C,O,B,D,A,21,5
762750,U,H,G,C,O,B,D,A,0,5
762834,U,H,G,C,O,B,D,A,96,4
762840,U,H,G,C,O,B,D,A,128,4
762885,U,H,G,C,O,B,D,A,45,4
762903,U,NULL,NULL,NULL,G,NULL,NULL,NULL,0,2
762987,U,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
763008,U,H,G,D,A,D,D,A,1245,2
763044,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,2
763074,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
763086,U,H,G,C,J,B,D,A,107,2
763095,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
763104,U,H,G,C,J,B,D,A,0,2
763110,U,H,G,C,J,B,D,A,0,2
763113,U,H,G,C,J,B,D,A,0,2
763125,U,H,G,C,J,B,D,A,0,2
763128,U,H,G,C,J,B,D,A,0,2
763245,U,H,G,D,C,D,D,A,987,2
763437,U,H,C,D,J,C,E,A,640,4
763479,U,G,H,D,J,D,D,A,19,3
763614,U,F,E,D,E,C,E,D,531,1
763665,U,NULL,NULL,NULL,Q,NULL,NULL,NULL,0,5
763809,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
764094,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
764124,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,3
764133,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,3
764223,U,I,H,C,I,C,E,A,407,4
764232,U,I,H,C,I,C,E,A,355,4
764412,U,I,H,C,M,C,E,A,175,5
764451,U,I,H,C,M,C,E,A,333,5
764493,NULL,D,H,C,I,C,E,D,413,2
764535,S,D,H,C,D,C,E,D,477,1
764538,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,4
764544,S,E,H,C,H,B,E,D,384,2
764667,S,F,H,B,M,A,D,A,536,3
764679,S,F,H,B,M,A,D,A,339,3
764736,S,NULL,NULL,NULL,L,NULL,NULL,NULL,0,4
764748,S,F,H,B,M,A,D,A,132,3
764793,S,F,H,B,L,A,D,A,470,3
764859,S,F,H,B,L,A,D,A,274,3
764871,S,F,H,B,L,A,D,A,305,3
764880,S,F,H,B,L,A,D,A,566,3
764886,S,F,H,B,L,A,D,A,358,3
764994,R,C,E,D,B,D,F,D,391,2
765018,R,C,E,D,B,D,F,D,176,2
765078,NULL,K,G,C,I,B,E,D,309,1
765093,S,H,G,B,O,A,D,A,15,2
765096,S,H,G,B,O,A,D,A,8,2
765105,S,H,G,B,O,A,D,A,0,2
765114,S,H,G,B,O,A,D,A,0,2
765126,S,H,G,B,O,A,D,A,0,2
765141,S,H,G,B,O,A,D,A,6,2
765153,S,H,G,B,O,A,D,A,3,2
765171,S,H,G,B,O,A,D,A,0,2
765174,S,H,G,B,O,A,D,A,0,2
765186,S,H,G,B,O,A,D,A,0,2
765198,S,H,G,B,O,A,D,A,5,2
765234,R,C,F,C,I,D,E,C,117,4
765246,R,C,F,C,I,D,E,C,160,4
765267,NULL,K,A,C,K,A,E,C,14,5
765336,S,F,H,B,O,A,D,A,326,3
765345,S,F,H,B,Q,A,D,A,176,3
765372,U,H,H,B,M,A,D,A,119,1
765402,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
765417,U,H,H,B,K,A,D,A,277,1
765426,U,H,H,B,K,A,D,A,273,1
765444,U,H,H,B,Q,A,D,A,65,3
765465,U,H,H,B,Q,A,D,A,46,3
765474,U,H,H,B,P,A,D,A,75,2
765483,U,H,G,C,P,B,D,A,16,4
765501,U,H,G,C,P,B,D,A,7,4
765519,U,H,G,C,P,B,D,A,62,4
765534,U,H,G,C,P,B,D,A,23,4
765549,U,H,G,C,P,B,D,A,19,4
765570,U,H,G,C,P,B,D,A,17,4
765621,U,H,H,B,H,A,D,A,553,1
765633,U,H,H,B,H,A,D,A,321,1
765657,U,H,H,B,H,A,D,A,325,1
765663,U,H,H,B,N,A,D,A,52,1
765672,U,H,H,B,P,A,D,A,51,2
765687,U,H,H,B,P,A,D,A,57,2
765702,U,H,G,C,O,B,D,A,19,4
765759,U,H,H,B,O,A,D,A,90,3
765807,NULL,K,E,D,D,D,Z,Z,526,1
765816,NULL,K,E,C,E,D,E,C,220,2
765846,U,H,C,D,B,C,E,A,836,2
765849,U,H,C,D,B,C,E,A,453,2
765855,U,H,C,D,K,C,E,A,285,5
765897,U,H,C,D,B,C,E,A,554,2
765906,U,H,C,D,K,C,E,A,235,5
765918,U,H,C,D,K,C,E,A,421,5
765933,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
766005,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
766008,U,NULL,NULL,NULL,L,NULL,NULL,NULL,0,4
766062,U,H,C,D,L,C,E,A,419,5
766215,S,H,G,B,P,A,D,A,0,3
766257,S,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
766368,S,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
766530,S,H,H,D,M,C,D,A,328,4
766584,S,H,H,B,L,B,D,A,317,2
766599,S,H,H,B,L,B,D,A,262,2
766755,NULL,I,G,B,P,B,D,A,137,4
766884,U,K,G,B,Z,A,E,D,51,3
766896,U,K,G,B,Z,A,E,D,182,3
766950,R,A,C,C,Z,B,F,D,127,1
767013,R,K,F,D,C,C,E,D,530,1
767022,T,K,F,D,C,C,E,D,666,1
767031,T,K,F,D,C,C,E,D,684,1
767103,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
767151,NULL,G,A,C,O,B,D,A,262,2
767280,S,H,H,B,I,B,D,A,531,1
767334,R,A,E,D,E,D,E,C,102,2
767433,U,H,B,C,G,C,E,D,172,1
767448,U,H,B,C,G,C,E,D,497,1
767508,U,A,H,C,G,C,D,A,2181,1
767553,U,A,H,C,G,C,D,A,1605,1
767580,U,E,G,C,G,B,E,D,582,1
767595,U,NULL,NULL,NULL,G,NULL,NULL,NULL,0,1
767625,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
767637,U,H,B,C,J,C,E,D,344,2
767673,S,H,H,B,N,B,D,A,181,2
767727,S,H,H,B,M,B,D,A,248,2
767757,T,D,F,C,H,B,F,D,0,1
767763,T,D,F,C,H,B,F,D,321,1
767826,R,B,E,C,E,B,F,B,45,1
767862,R,A,E,D,F,C,E,C,196,1
767877,R,A,E,D,F,C,E,C,285,1
767895,T,K,E,B,M,A,Z,Z,246,4
767895,T,K,K,B,M,A,Z,Z,0,4
768018,T,D,F,C,G,B,F,E,292,1
768024,T,D,F,C,Z,B,F,E,422,1
768057,T,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
768162,T,C,F,D,D,D,F,D,213,2
768297,R,C,A,C,N,B,F,D,44,5
768318,U,C,G,B,Z,B,E,C,73,3
768327,U,C,G,B,Z,B,E,C,122,3
768342,R,E,B,C,M,C,E,C,213,5
768357,R,A,E,C,B,C,F,H,362,2
768495,R,B,E,B,L,B,G,E,217,4
768579,R,K,F,B,G,D,C,B,278,2
768597,R,K,F,B,G,D,C,B,70,2
768702,U,G,G,C,L,B,E,D,246,2
768714,NULL,G,G,C,O,B,E,D,170,4
768717,U,G,G,C,L,B,E,D,236,2
768732,U,G,G,C,L,B,E,D,170,2
768741,U,G,G,C,L,B,E,D,236,2
768777,R,A,E,C,B,C,F,H,58,2
768807,T,H,E,B,P,A,E,D,205,3
768813,U,H,E,B,O,A,E,D,234,3
768864,T,D,F,C,J,C,F,D,303,4
768900,T,E,H,B,L,A,E,A,336,2
768909,U,C,G,B,Z,B,E,C,171,3
769065,S,G,H,C,J,B,E,A,0,4
769077,U,G,H,C,A,B,E,A,11,1
769143,U,G,H,C,A,B,E,A,568,1
769287,U,F,I,D,B,D,D,A,485,2
769488,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
769761,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
769815,U,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
769857,S,H,C,B,N,A,E,D,0,3
770256,S,G,H,C,M,B,E,A,408,5
770376,R,E,H,B,N,A,E,A,296,4
770382,R,E,H,B,N,A,E,A,176,4
770469,S,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
770592,S,F,C,B,P,A,E,C,95,3
770607,S,F,C,B,P,A,E,C,127,3
770679,U,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,3
770715,R,D,F,D,G,C,E,D,301,2
770769,T,E,E,C,G,B,Z,Z,189,2
770790,R,K,F,D,B,D,D,G,67,1
770802,R,K,F,D,B,D,D,G,72,1
770808,T,C,F,D,G,C,E,C,337,1
770889,R,K,F,C,K,B,A,A,257,2
770904,R,K,F,C,K,B,A,A,155,2
770910,R,K,F,C,K,B,A,A,149,2
770955,T,E,G,D,B,D,E,C,308,2
770967,T,E,G,D,B,D,E,C,556,2
770982,T,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
771018,U,G,G,C,H,B,D,A,87,1
771057,NULL,G,G,C,M,B,D,A,156,4
771108,U,G,G,C,H,B,D,A,310,1
771141,U,G,G,C,M,B,D,A,481,3
771192,U,G,G,C,M,B,D,A,93,3
771201,U,G,G,C,M,B,D,A,315,3
771237,U,G,G,C,M,B,D,A,187,3
771300,R,K,E,C,H,C,F,D,101,1
771363,NULL,NULL,NULL,NULL,K,NULL,NULL,NULL,0,2
771420,T,E,F,D,A,D,E,C,569,1
771420,T,E,F,D,A,D,E,C,470,1
771435,T,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
771468,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
771543,R,NULL,NULL,NULL,D,NULL,NULL,NULL,0,2
771561,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
771594,T,G,H,D,J,D,E,C,236,5
771657,NULL,K,F,D,B,C,F,D,404,1
771669,NULL,K,F,D,B,C,F,D,377,1
771675,NULL,K,F,D,B,C,F,D,341,1
771711,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
771777,U,F,F,C,K,B,E,D,0,1
771783,U,F,F,C,K,B,E,D,3,1
771786,U,F,F,C,H,B,E,D,8,1
771834,U,F,F,C,G,B,E,D,0,1
771888,R,K,E,B,N,A,E,G,152,5
771930,T,F,E,C,G,C,E,D,496,1
771936,T,F,E,C,G,C,E,D,462,1
771975,T,F,K,C,E,B,E,D,318,2
771981,T,F,K,C,E,B,E,D,336,2
772038,T,F,K,C,E,B,E,D,315,2
772149,R,F,K,C,H,B,E,C,256,1
772158,R,NULL,NULL,NULL,H,NULL,NULL,NULL,0,3
772173,R,F,K,C,H,B,E,C,165,1
772197,T,F,K,C,J,B,E,C,143,2
772233,T,NULL,NULL,NULL,C,NULL,NULL,NULL,0,2
772233,T,NULL,NULL,NULL,C,NULL,NULL,NULL,0,2
772245,T,F,H,C,C,C,E,D,579,1
772257,T,F,H,C,I,C,E,D,472,2
772302,U,D,G,C,G,B,F,E,253,1
772326,U,D,G,C,F,B,F,E,374,1
772347,U,D,G,C,H,B,F,E,233,1
772350,U,D,G,C,H,B,F,E,265,1
772392,R,NULL,NULL,NULL,C,NULL,NULL,NULL,0,2
772419,R,F,H,C,B,C,E,D,119,1
772455,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
772500,NULL,F,H,D,A,D,E,D,439,3
772515,R,F,H,D,A,D,E,D,438,3
772578,R,F,F,D,A,D,E,C,292,2
772599,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
772650,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
772668,R,F,E,D,Z,D,E,C,326,4
772677,R,F,E,D,Z,D,E,C,208,4
772686,R,F,E,D,Z,D,E,C,265,4
772728,R,K,K,D,A,D,Z,Z,98,1
772788,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
772800,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
772809,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
772830,R,C,G,C,I,C,E,D,173,2
772854,S,E,G,D,D,C,E,D,234,1
772866,S,E,G,D,D,C,E,D,376,1
772872,S,E,G,D,D,C,E,D,303,1
772884,S,E,G,D,D,C,E,D,235,1
772896,S,E,G,D,D,C,E,D,334,1
772899,S,E,G,D,D,C,E,D,322,1
772992,R,B,F,D,H,D,E,C,43,3
773052,R,B,F,D,D,D,E,C,27,2
773073,T,B,H,D,F,D,F,E,322,4
773082,T,B,H,D,F,D,F,E,363,4
773085,T,NULL,NULL,NULL,F,NULL,NULL,NULL,0,2
773094,R,B,H,D,B,D,F,E,58,2
773103,R,B,H,D,F,D,F,E,253,4
773118,T,B,H,D,F,D,F,E,398,4
773124,R,B,H,D,F,D,F,E,59,4
773175,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
773187,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
773259,S,D,H,C,G,B,F,H,200,1
773370,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
773397,NULL,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
773400,R,B,H,D,F,D,F,E,62,4
773637,S,J,I,C,D,C,D,A,644,1
773859,U,NULL,NULL,NULL,G,NULL,NULL,NULL,0,2
773904,U,J,I,C,G,C,D,A,329,1
773913,U,J,I,C,G,C,D,A,270,1
774090,U,J,I,C,I,C,D,A,583,2
774168,U,J,I,C,I,C,D,A,257,2
774207,U,J,I,C,M,C,D,A,171,4
774327,U,J,I,C,I,C,D,A,422,2
774432,U,J,I,C,M,C,D,A,319,3
774456,NULL,J,I,C,J,C,D,A,346,2
774483,U,J,I,C,M,C,D,A,604,3
774525,U,J,I,C,H,C,D,A,647,1
774663,S,F,H,B,L,A,D,A,431,1
774756,T,H,H,D,B,D,E,B,225,1
774762,T,H,H,D,B,D,E,B,287,1
774768,T,H,H,D,B,D,E,B,198,1
774792,T,H,H,D,B,D,E,B,202,1
774813,T,H,H,D,B,D,E,B,665,1
774831,T,H,H,D,B,D,E,B,234,1
774834,T,H,H,D,B,D,E,B,330,1
774870,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
774936,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
774951,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
774954,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
774966,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
774975,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
774996,R,H,H,D,D,D,E,B,180,1
775011,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
775053,R,H,H,D,A,D,E,B,321,1
775062,R,H,H,D,A,D,E,B,194,1
775074,R,H,H,D,A,D,E,B,307,1
775101,R,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
775110,T,E,E,D,A,D,Z,Z,369,2
775116,T,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
775128,T,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
775134,T,E,E,D,A,D,Z,Z,315,2
775137,T,E,E,D,A,D,Z,Z,43,2
775155,T,E,E,D,A,D,Z,Z,339,2
775188,R,E,H,D,Z,D,E,D,61,2
775221,U,H,E,C,I,B,D,A,307,1
775233,U,H,E,C,I,B,D,A,353,1
775236,R,K,E,D,E,D,F,D,53,5
775245,U,H,E,C,I,B,D,A,371,1
775266,NULL,H,E,C,O,B,D,A,337,4
775359,NULL,H,E,C,O,B,D,A,265,4
775365,U,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
775377,U,H,E,C,I,B,D,A,385,1
775383,U,H,E,C,I,B,D,A,392,1
775395,U,H,E,C,I,B,D,A,394,1
775452,T,E,F,C,K,A,E,D,345,1
775518,R,B,H,C,J,C,E,D,184,4
775527,T,NULL,NULL,NULL,I,NULL,NULL,NULL,0,3
775539,T,B,H,C,I,C,E,D,402,3
775605,R,NULL,NULL,NULL,O,NULL,NULL,NULL,0,5
775611,R,E,H,D,O,D,E,D,371,5
775614,T,E,H,D,J,D,E,D,498,4
775626,T,E,H,D,J,D,E,D,236,4
775632,T,E,H,D,J,D,E,D,314,4
775665,R,E,H,D,B,D,E,D,351,1
775695,R,E,H,D,B,D,E,D,517,1
775728,R,E,H,D,B,D,E,D,306,1
775752,R,E,H,D,Z,D,E,D,251,2
775851,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,4
775968,R,E,F,C,N,B,E,C,194,3
775974,R,E,F,C,N,B,E,C,221,3
776304,R,K,F,C,E,B,E,C,76,1
776427,T,H,D,A,Q,A,H,G,21,4
776442,T,H,D,A,Q,A,H,G,23,4
776637,T,K,G,D,B,D,F,E,528,1
776649,T,K,G,D,C,D,F,E,357,1
776781,T,C,F,D,A,D,F,D,126,1
776790,T,C,F,D,A,D,F,D,326,1
776823,R,D,F,D,C,C,E,C,74,3
776832,R,E,D,C,H,B,G,E,36,1
776853,R,A,E,C,H,A,E,C,34,3
776958,T,K,F,C,D,C,F,D,181,1
776991,R,K,F,D,C,D,E,C,39,3
777045,T,E,E,D,C,C,E,C,173,1
777111,NULL,E,E,D,D,C,E,C,67,1
777132,R,D,E,C,E,D,F,D,42,4
777135,R,E,E,D,Z,C,E,C,44,1
777162,T,D,E,D,B,C,F,D,110,2
777174,T,D,E,D,B,C,F,D,309,2
777189,T,D,E,D,B,C,F,D,107,2
777204,R,D,F,D,A,D,E,C,234,2
777213,R,D,F,D,A,D,E,C,138,2
777381,NULL,H,H,C,I,C,D,A,452,3
