,ID,State,Subscription_End_Date,Expiring_Dollars,Expiring_Students,Subscription_Status,Renewal_Date,Metro_Code,Apple_Mac_Code,PC_Code,Poverty_Level_Code,Avg_Household_Income,Title_1_Code,Software_budget_per_head,Training_Budget_Per_head,Lunch_Program_Eligible_Students,Affluence_Indicator,Avg_Sell_price,Renew_delay,Days_group
15531,229983,Alabama,2015-09-30,1770,295,Renewed,2015-08-13,U,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,4.0,6.0,-48.0,3.0
15532,229062,Alabama,2015-09-30,1440,240,Renewed,2015-12-08,R,D,G,C,G,B,H,E,199.0,2.0,6.0,69.0,6.0
15533,215877,Florida,2015-09-30,3972,662,Renewed,2015-08-26,U,H,I,C,C,C,G,E,465.0,1.0,6.0,-35.0,3.0
15534,215937,Florida,2015-09-30,5442,907,Renewed,2015-08-26,U,H,I,C,C,C,G,E,767.0,1.0,6.0,-35.0,3.0
15535,216081,Florida,2015-09-30,2466,411,Renewed,2015-08-26,U,H,I,C,H,C,G,E,94.0,1.0,6.0,-35.0,3.0
15536,216120,Florida,2015-09-30,5334,889,Renewed,2015-08-26,U,H,I,C,H,C,G,E,318.0,1.0,6.0,-35.0,3.0
15537,216420,Florida,2015-09-30,3204,534,Renewed,2015-08-26,R,H,I,C,F,C,G,E,260.0,1.0,6.0,-35.0,3.0
15538,216486,Florida,2015-09-30,3402,567,Renewed,2015-08-26,R,H,I,C,B,C,G,E,410.0,1.0,6.0,-35.0,3.0
15539,215475,Florida,2015-09-30,4104,684,Renewed,2015-08-26,ZZ,H,I,C,F,C,G,E,440.0,1.0,6.0,-35.0,3.0
15540,215538,Florida,2015-09-30,4512,752,Renewed,2015-08-26,ZZ,H,I,C,C,C,G,E,395.0,1.0,6.0,-35.0,3.0
15541,215562,Florida,2015-09-30,3648,608,Renewed,2015-08-26,ZZ,H,I,C,C,C,G,E,459.0,1.0,6.0,-35.0,3.0
15542,210429,Florida,2015-09-30,2940,490,Renewed,2015-09-30,S,H,J,C,B,C,G,E,305.0,1.0,6.0,0.0,5.0
15543,212493,Florida,2015-09-30,1500,250,Renewed,2015-10-20,U,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,5.0,6.0,20.0,5.0
15545,218787,Florida,2015-09-30,4440,740,Renewed,2015-10-13,ZZ,I,I,D,K,C,G,E,378.0,2.0,6.0,13.0,5.0
15546,218658,Florida,2015-09-30,3480,580,Renewed,2015-10-09,S,J,J,C,M,C,G,E,543.0,4.0,6.0,9.0,5.0
15547,217257,Florida,2015-09-30,1440,240,Renewed,2015-09-25,S,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-5.0,4.0
15548,217992,Florida,2015-09-30,7500,1250,Renewed,2015-09-30,S,H,I,C,L,B,G,E,689.0,2.0,6.0,0.0,5.0
15549,218043,Florida,2015-09-30,3030,505,Renewed,2015-09-30,S,H,I,C,L,B,G,E,415.0,2.0,6.0,0.0,5.0
15551,218499,Florida,2015-09-30,3426,571,Renewed,2015-09-30,S,H,I,C,G,B,G,E,583.0,1.0,6.0,0.0,5.0
15552,219021,Florida,2015-09-30,5406,901,Renewed,2015-09-30,S,H,I,C,F,B,G,E,589.0,1.0,6.0,0.0,5.0
15553,220689,Alabama,2015-09-30,4380,730,Renewed,2015-09-11,R,H,H,C,I,B,G,E,520.0,1.0,6.0,-19.0,4.0
15554,205023,Florida,2015-09-30,4320,720,Renewed,2015-09-16,S,J,J,C,L,B,G,E,693.0,3.0,6.0,-14.0,4.0
15555,204534,Florida,2015-09-30,3570,595,Renewed,2015-11-06,ZZ,J,J,C,J,B,G,E,582.0,2.0,6.0,37.0,6.0
15556,205851,Florida,2015-09-30,2340,390,Renewed,2015-12-07,U,J,J,C,D,B,G,E,664.0,1.0,6.0,68.0,6.0
15557,206445,Florida,2015-09-30,4800,800,Renewed,2015-10-23,U,J,J,C,B,B,G,E,468.0,1.0,6.0,23.0,5.0
15558,206667,Florida,2015-09-30,2670,445,Renewed,2015-11-09,S,J,J,C,D,B,G,E,480.0,1.0,6.0,40.0,6.0
15559,206868,Florida,2015-09-30,2700,450,Renewed,2015-10-19,ZZ,J,J,C,D,B,G,E,525.0,1.0,6.0,19.0,5.0
15562,222702,Alabama,2015-09-30,4146,691,Renewed,2015-08-27,T,D,H,C,E,C,G,D,465.0,1.0,6.0,-34.0,3.0
15564,215073,Florida,2015-09-30,1440,240,Renewed,2015-10-01,U,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,3.0,6.0,1.0,5.0
15565,215460,Florida,2015-09-30,6156,1026,Renewed,2015-08-26,ZZ,H,I,C,F,C,G,E,641.0,1.0,6.0,-35.0,3.0
15566,215487,Florida,2015-09-30,3318,553,Renewed,2015-08-26,ZZ,H,I,C,F,C,G,E,253.0,1.0,6.0,-35.0,3.0
15567,217986,Florida,2015-09-30,5340,890,Renewed,2015-09-30,S,H,I,C,L,B,G,E,536.0,1.0,6.0,0.0,5.0
15568,218004,Florida,2015-09-30,2928,488,Renewed,2015-09-30,S,H,I,C,L,B,G,E,125.0,2.0,6.0,0.0,5.0
15569,218064,Florida,2015-09-30,3642,607,Renewed,2015-09-30,S,H,I,C,G,B,G,E,481.0,1.0,6.0,0.0,5.0
15570,215895,Florida,2015-09-30,3360,560,Renewed,2015-08-26,U,H,I,C,H,C,G,E,475.0,1.0,6.0,-35.0,3.0
15571,215577,Florida,2015-09-30,4290,715,Renewed,2015-08-26,R,H,I,C,E,C,G,E,296.0,1.0,6.0,-35.0,3.0
15572,216093,Florida,2015-09-30,5922,987,Renewed,2015-08-26,U,H,I,C,H,C,G,E,404.0,1.0,6.0,-35.0,3.0
15574,216396,Florida,2015-09-30,3840,640,Renewed,2015-08-26,ZZ,H,I,C,H,C,G,E,285.0,1.0,6.0,-35.0,3.0
15575,186162,Florida,2015-09-30,3000,500,Renewed,2015-09-30,R,H,I,C,L,C,G,E,283.0,4.0,6.0,0.0,5.0
15577,187617,Florida,2015-09-30,3000,500,Renewed,2015-08-26,S,J,J,C,M,C,G,E,308.0,4.0,6.0,-35.0,3.0
15579,190710,Florida,2015-09-30,3900,650,Renewed,2015-08-31,S,J,J,C,K,C,G,E,528.0,3.0,6.0,-30.0,3.0
15580,189738,Florida,2015-09-30,4200,700,Renewed,2015-08-19,S,J,J,C,C,C,G,E,850.0,1.0,6.0,-42.0,3.0
15581,186006,Florida,2015-09-30,1500,250,Renewed,2015-09-30,U,H,I,C,B,C,G,E,284.0,1.0,6.0,0.0,5.0
15582,194838,Florida,2015-09-30,3300,550,Renewed,2015-10-07,S,J,J,C,I,B,G,E,520.0,1.0,6.0,7.0,5.0
15583,192801,Florida,2015-09-30,4860,810,Renewed,2015-11-02,S,J,J,C,F,C,G,E,951.0,1.0,6.0,33.0,6.0
15584,189405,Florida,2015-09-30,3300,550,Renewed,2015-09-15,U,J,J,C,D,C,G,E,447.0,1.0,6.0,-15.0,4.0
15585,186054,Florida,2015-09-30,3600,600,Renewed,2015-09-30,U,H,I,C,L,C,G,E,227.0,4.0,6.0,0.0,5.0
15586,186135,Florida,2015-09-30,1440,240,Renewed,2015-07-24,R,H,I,C,H,C,G,E,77.0,2.0,6.0,-68.0,3.0
15587,186186,Florida,2015-09-30,3882,647,Renewed,2015-08-26,U,H,I,C,C,C,G,E,449.0,1.0,6.0,-35.0,3.0
15588,186228,Florida,2015-09-30,2472,412,Renewed,2015-08-26,R,H,I,C,F,C,G,E,203.0,1.0,6.0,-35.0,3.0
15589,186717,Florida,2015-09-30,4860,810,Renewed,2015-09-29,S,J,J,C,N,C,G,E,406.0,4.0,6.0,-1.0,4.0
15590,202722,Florida,2015-09-30,3240,540,Renewed,2015-09-12,T,E,H,D,E,C,G,D,514.0,2.0,6.0,-18.0,4.0
15591,202749,Florida,2015-09-30,3480,580,Renewed,2015-09-12,T,E,H,D,E,C,G,D,484.0,2.0,6.0,-18.0,4.0
15592,202764,Florida,2015-09-30,4500,750,Renewed,2015-09-12,T,E,H,D,E,C,G,D,581.0,2.0,6.0,-18.0,4.0
15593,188634,Florida,2015-09-30,3000,500,Renewed,2015-09-11,S,H,J,B,G,B,G,E,428.0,1.0,6.0,-19.0,4.0
15594,204438,Florida,2015-09-30,2850,475,Renewed,2015-10-12,S,J,J,C,Q,B,G,E,408.0,5.0,6.0,12.0,5.0
15595,188805,Florida,2015-09-30,1440,240,Renewed,2015-06-15,U,J,J,C,J,C,G,E,45.0,2.0,6.0,-107.0,2.0
15596,188235,Florida,2015-09-30,4926,821,Renewed,2015-09-30,S,H,I,C,F,B,G,E,601.0,1.0,6.0,0.0,5.0
15597,187992,Florida,2015-09-30,3900,650,Renewed,2015-09-09,U,H,J,B,K,B,G,E,406.0,2.0,6.0,-21.0,4.0
15598,193692,Florida,2015-09-30,2250,375,Renewed,2015-09-11,S,J,J,C,B,C,G,E,538.0,1.0,6.0,-19.0,4.0
15600,198105,Florida,2015-09-30,2700,450,Renewed,2015-12-04,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,65.0,6.0
15601,196314,Florida,2015-09-30,1650,275,Renewed,2015-09-23,S,J,J,C,A,C,G,E,680.0,1.0,6.0,-7.0,4.0
15602,192825,Florida,2015-09-30,4800,800,Renewed,2013-10-22,S,J,J,C,J,C,G,E,764.0,4.0,6.0,-708.0,11.0
15603,193446,Florida,2015-09-30,3174,529,Renewed,2015-07-29,S,J,J,C,L,B,G,E,574.0,3.0,6.0,-63.0,3.0
15604,195573,Florida,2015-09-30,8400,1400,Renewed,2015-09-23,U,J,J,C,A,C,G,E,1178.0,1.0,6.0,-7.0,4.0
15605,188970,Florida,2015-09-30,4962,827,Renewed,2015-08-12,U,ZZ,ZZ,ZZ,K,ZZ,ZZ,ZZ,0.0,3.0,6.0,-49.0,3.0
15606,188424,Florida,2015-09-30,3828,638,Renewed,2015-09-30,S,H,I,C,H,B,G,E,425.0,1.0,6.0,0.0,5.0
15608,193143,Florida,2015-09-30,3450,575,Renewed,2015-08-19,S,J,J,C,I,B,G,E,668.0,1.0,6.0,-42.0,3.0
15609,195708,Florida,2015-09-30,2100,350,Renewed,2015-09-21,U,J,J,C,L,C,G,E,312.0,3.0,6.0,-9.0,4.0
15610,197913,Florida,2015-09-30,4920,820,Renewed,2015-09-23,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-7.0,4.0
15611,198444,Florida,2015-09-30,2670,445,Renewed,2015-08-31,U,J,J,C,M,C,G,E,245.0,3.0,6.0,-30.0,3.0
15612,199002,Florida,2015-09-30,3900,650,Renewed,2015-10-05,S,J,J,C,M,C,G,E,540.0,4.0,6.0,5.0,5.0
15613,197676,Florida,2015-09-30,2700,450,Renewed,2015-09-01,S,J,J,C,I,C,G,E,502.0,3.0,6.0,-29.0,4.0
15614,203916,Florida,2015-09-30,3240,540,Renewed,2015-09-14,S,J,J,C,L,B,G,E,461.0,3.0,6.0,-16.0,4.0
15615,198558,Florida,2015-09-30,2820,470,Renewed,2015-06-04,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-118.0,2.0
15616,203784,Florida,2015-09-30,3030,505,Renewed,2015-10-16,S,J,J,C,L,B,G,E,252.0,3.0,6.0,16.0,5.0
15617,204600,Florida,2015-09-30,4560,760,Renewed,2015-09-08,S,J,J,C,L,B,G,E,702.0,3.0,6.0,-22.0,4.0
15618,204702,Florida,2015-09-30,4290,715,Renewed,2015-10-30,S,J,J,C,L,B,G,E,428.0,3.0,6.0,30.0,5.0
15620,205137,Florida,2015-09-30,2520,420,Renewed,2015-09-18,S,J,J,C,P,B,G,E,169.0,5.0,6.0,-12.0,4.0
15623,206232,Florida,2015-09-30,2124,354,Renewed,2015-09-02,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-28.0,4.0
15625,206472,Florida,2015-09-30,1440,240,Renewed,2015-11-02,U,J,J,C,B,B,G,E,792.0,1.0,6.0,33.0,6.0
15626,206715,Florida,2015-09-30,2820,470,Renewed,2015-12-08,S,J,J,C,J,B,G,E,504.0,3.0,6.0,69.0,6.0
15629,207156,Florida,2015-09-30,3978,663,Renewed,2015-10-19,S,J,J,C,M,B,G,E,362.0,3.0,6.0,19.0,5.0
15630,209388,Florida,2015-09-30,1440,240,Renewed,2015-10-07,S,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,2.0,6.0,7.0,5.0
15632,212334,Florida,2015-09-30,2700,450,Renewed,2015-09-12,T,E,H,D,E,C,G,D,465.0,2.0,6.0,-18.0,4.0
15633,210996,Florida,2015-09-30,3120,520,Renewed,2015-09-14,U,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,6.0,-16.0,4.0
15634,216168,Florida,2015-09-30,4212,702,Renewed,2015-08-26,T,H,I,C,G,C,G,E,425.0,1.0,6.0,-35.0,3.0
15635,216270,Florida,2015-09-30,4296,716,Renewed,2015-08-26,U,H,I,C,H,C,G,E,246.0,1.0,6.0,-35.0,3.0
15636,218580,Florida,2015-09-30,4200,700,Renewed,2015-09-30,S,H,I,C,G,B,G,E,688.0,1.0,6.0,0.0,5.0
15637,218127,Florida,2015-09-30,3972,662,Renewed,2015-09-30,S,H,I,C,J,B,G,E,597.0,1.0,6.0,0.0,5.0
15638,212373,Florida,2015-09-30,4200,700,Renewed,2015-09-12,T,E,H,D,E,C,G,D,690.0,2.0,6.0,-18.0,4.0
15639,216045,Florida,2015-09-30,3930,655,Renewed,2015-08-26,S,H,I,C,C,C,G,E,306.0,1.0,6.0,-35.0,3.0
15641,202755,Florida,2015-09-30,3480,580,Renewed,2015-09-12,T,E,H,D,E,C,G,D,458.0,2.0,6.0,-18.0,4.0
15642,204237,Florida,2015-09-30,2910,485,Renewed,2015-09-16,S,J,J,C,J,B,G,E,556.0,2.0,6.0,-14.0,4.0
15643,204513,Florida,2015-09-30,4140,690,Renewed,2015-09-22,ZZ,J,J,C,J,B,G,E,479.0,2.0,6.0,-8.0,4.0
15645,204816,Florida,2015-09-30,2850,475,Renewed,2015-10-14,S,J,J,C,P,B,G,E,566.0,5.0,6.0,14.0,5.0
15646,206646,Florida,2015-09-30,1440,240,Renewed,2015-10-26,S,ZZ,ZZ,ZZ,D,ZZ,ZZ,ZZ,0.0,1.0,6.0,26.0,5.0
15648,210351,Florida,2015-09-30,3960,660,Renewed,2015-09-21,S,H,J,C,B,C,G,E,343.0,1.0,6.0,-9.0,4.0
15649,207480,Florida,2015-09-30,1440,240,Renewed,2015-09-17,ZZ,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,2.0,6.0,-13.0,4.0
15650,205500,Florida,2015-09-30,2220,370,Renewed,2015-10-14,U,J,J,C,C,B,G,E,359.0,1.0,6.0,14.0,5.0
15651,206316,Florida,2015-09-30,2100,350,Renewed,2015-09-15,U,J,J,C,L,B,G,E,282.0,4.0,6.0,-15.0,4.0
15653,206757,Florida,2015-09-30,2520,420,Renewed,2015-10-23,S,J,J,C,J,B,G,E,542.0,3.0,6.0,23.0,5.0
15654,207129,Florida,2015-09-30,3300,550,Renewed,2015-10-13,S,J,J,C,M,B,G,E,388.0,3.0,6.0,13.0,5.0
15655,207213,Florida,2015-09-30,2520,420,Renewed,2015-10-08,S,J,J,C,L,B,G,E,271.0,3.0,6.0,8.0,5.0
15656,203883,Florida,2015-09-30,4200,700,Renewed,2015-10-13,S,J,J,C,L,B,G,E,561.0,3.0,6.0,13.0,5.0
15657,203949,Florida,2015-09-30,4050,675,Renewed,2015-10-16,S,J,J,C,L,B,G,E,438.0,3.0,6.0,16.0,5.0
15659,205164,Florida,2015-09-30,3240,540,Renewed,2015-10-05,S,J,J,C,P,B,G,E,101.0,5.0,6.0,5.0,5.0
15661,215985,Florida,2015-09-30,4260,710,Renewed,2015-08-26,U,H,I,C,H,C,G,E,308.0,1.0,6.0,-35.0,3.0
15662,216054,Florida,2015-09-30,4836,806,Renewed,2015-08-26,U,H,I,C,H,C,G,E,303.0,1.0,6.0,-35.0,3.0
15664,216150,Florida,2015-09-30,3564,594,Renewed,2015-08-26,S,H,I,C,C,C,G,E,418.0,1.0,6.0,-35.0,3.0
15666,286887,Kentucky,2015-09-30,1500,250,Renewed,2015-09-10,T,A,G,C,H,C,D,B,225.0,3.0,6.0,-20.0,4.0
15667,286224,Kentucky,2015-09-30,3612,602,Renewed,2015-09-03,T,K,G,C,G,B,G,D,333.0,1.0,6.0,-27.0,4.0
15668,287889,Kentucky,2015-09-30,1980,330,Renewed,2015-08-17,U,ZZ,ZZ,ZZ,A,ZZ,ZZ,ZZ,0.0,1.0,6.0,-44.0,3.0
15669,249504,Tennessee,2015-09-30,3606,601,Renewed,2015-09-21,R,B,G,C,D,B,G,D,460.0,1.0,6.0,-9.0,4.0
15670,250272,Tennessee,2015-09-30,1746,291,Renewed,2015-09-21,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-9.0,4.0
15672,250287,Tennessee,2015-09-30,2082,347,Renewed,2015-09-21,R,B,G,C,E,B,G,D,218.0,1.0,6.0,-9.0,4.0
15673,248697,Tennessee,2015-09-30,2250,375,Renewed,2015-09-14,R,E,F,C,F,B,E,C,285.0,1.0,6.0,-16.0,4.0
15674,240045,Alabama,2015-09-30,2796,466,Renewed,2015-07-01,T,B,F,D,G,C,E,C,358.0,2.0,6.0,-91.0,2.0
15675,240822,Alabama,2015-09-30,1500,250,Renewed,2015-08-04,T,A,H,B,F,B,G,D,352.0,2.0,6.0,-57.0,3.0
15676,241263,Alabama,2015-09-30,2880,480,Renewed,2015-08-04,R,A,H,B,K,B,G,D,297.0,4.0,6.0,-57.0,3.0
15677,233571,Alabama,2015-09-30,5730,955,Renewed,2015-12-02,T,C,H,C,I,B,G,E,601.0,3.0,6.0,63.0,6.0
15678,237153,Alabama,2015-09-30,1860,310,Renewed,2011-09-30,R,D,F,D,B,C,H,E,248.0,1.0,6.0,-1461.0,11.0
15679,240417,Alabama,2015-09-30,2196,366,Renewed,2015-09-08,R,A,E,D,B,D,E,C,190.0,1.0,6.0,-22.0,4.0
15680,241371,Alabama,2015-09-30,4458,743,Renewed,2015-08-04,S,A,H,B,L,B,G,D,469.0,4.0,6.0,-57.0,3.0
15681,240405,Alabama,2015-09-30,2202,367,Renewed,2015-09-08,R,A,E,D,G,D,E,C,441.0,2.0,6.0,-22.0,4.0
15682,239574,Alabama,2015-09-30,1440,240,Renewed,2015-06-25,ZZ,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,2.0,6.0,-97.0,2.0
15683,232668,Alabama,2015-09-30,4158,693,Renewed,2015-10-01,T,C,G,D,C,D,G,D,592.0,2.0,6.0,1.0,5.0
15685,241041,Alabama,2015-09-30,1692,282,Renewed,2015-08-04,R,A,H,B,Z,B,G,D,225.0,4.0,6.0,-57.0,3.0
15686,241380,Alabama,2015-09-30,4188,698,Renewed,2015-08-04,S,A,H,B,L,B,G,D,379.0,4.0,6.0,-57.0,3.0
15687,236478,Alabama,2015-09-30,3600,600,Renewed,2015-08-25,R,D,F,D,H,C,H,E,411.0,3.0,6.0,-36.0,3.0
15688,235974,Alabama,2015-09-30,2100,350,Renewed,2015-08-21,R,A,F,D,E,D,E,C,270.0,2.0,6.0,-40.0,3.0
15689,242271,Tennessee,2015-09-30,4650,775,Renewed,2015-08-29,U,I,G,C,J,B,G,E,499.0,1.0,6.0,-32.0,3.0
15690,246651,Tennessee,2015-09-30,2100,350,Renewed,2015-09-08,U,I,H,C,A,C,G,E,378.0,1.0,6.0,-22.0,4.0
15691,249528,Tennessee,2015-09-30,3456,576,Renewed,2015-09-21,R,B,G,C,D,B,G,D,381.0,1.0,6.0,-9.0,4.0
15694,248682,Tennessee,2015-09-30,1800,300,Renewed,2015-09-21,R,E,F,C,F,B,E,C,305.0,1.0,6.0,-9.0,4.0
15695,242133,Tennessee,2015-09-30,3900,650,Renewed,2015-03-16,ZZ,G,I,B,N,A,G,E,247.0,2.0,6.0,-198.0,1.0
15696,257685,Tennessee,2015-09-30,1440,240,Renewed,2015-10-05,ZZ,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,5.0,6.0,5.0,5.0
15697,257013,Tennessee,2015-09-30,5100,850,Renewed,2015-08-25,U,I,H,C,J,B,G,E,348.0,2.0,6.0,-36.0,3.0
15698,240030,Alabama,2015-09-30,2808,468,Renewed,2015-07-01,T,B,F,D,G,C,E,C,347.0,2.0,6.0,-91.0,2.0
15699,240060,Alabama,2015-09-30,2796,466,Renewed,2015-07-01,T,B,F,D,G,C,E,C,301.0,2.0,6.0,-91.0,2.0
15700,240486,Alabama,2015-09-30,1440,240,Renewed,2015-08-19,R,D,F,C,F,C,G,D,139.0,1.0,6.0,-42.0,3.0
15701,240516,Alabama,2015-09-30,4062,677,Renewed,2015-08-04,R,A,H,B,K,B,G,D,417.0,3.0,6.0,-57.0,3.0
15702,240225,Alabama,2015-09-30,1800,300,Renewed,2015-06-24,R,E,G,D,G,C,G,D,439.0,3.0,6.0,-98.0,2.0
15703,256587,Tennessee,2015-09-30,3018,503,Renewed,2015-09-21,R,B,G,C,H,B,G,D,372.0,1.0,6.0,-9.0,4.0
15704,255345,Tennessee,2015-09-30,1440,240,Renewed,2015-06-25,R,D,G,C,F,B,G,D,384.0,1.0,6.0,-97.0,2.0
15705,250305,Tennessee,2015-09-30,1716,286,Renewed,2015-09-21,R,B,G,C,E,B,G,D,193.0,1.0,6.0,-9.0,4.0
15707,255483,Tennessee,2015-09-30,1440,240,Renewed,2015-06-25,R,D,G,C,F,B,G,D,157.0,1.0,6.0,-97.0,2.0
15708,257673,Tennessee,2015-09-30,5520,920,Renewed,2015-09-09,S,I,H,C,N,B,G,E,549.0,4.0,6.0,-21.0,4.0
15709,256671,Tennessee,2015-09-30,1440,240,Renewed,2015-09-15,R,C,G,C,C,B,G,D,399.0,1.0,6.0,-15.0,4.0
15710,262614,Tennessee,2015-09-30,3696,616,Renewed,2015-09-12,R,A,G,C,I,C,G,D,337.0,1.0,6.0,-18.0,4.0
15711,264120,Tennessee,2015-09-30,4020,670,Renewed,2015-09-30,R,C,G,D,F,C,E,C,560.0,1.0,6.0,0.0,5.0
15714,262371,Tennessee,2015-09-30,5700,950,Renewed,2015-05-05,U,I,J,ZZ,K,A,G,E,917.0,1.0,6.0,-148.0,2.0
15715,261630,Tennessee,2015-09-30,1500,250,Renewed,2015-04-29,U,I,J,ZZ,A,A,G,E,198.0,1.0,6.0,-154.0,1.0
15716,261840,Tennessee,2015-09-30,2316,386,Renewed,2015-12-11,U,I,G,ZZ,A,A,G,E,408.0,1.0,6.0,72.0,6.0
15720,260436,Tennessee,2015-09-30,4680,780,Renewed,2015-07-31,U,I,J,ZZ,A,ZZ,G,E,280.0,1.0,6.0,-61.0,3.0
15722,260709,Tennessee,2015-09-30,1440,240,Renewed,2015-08-31,U,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,3.0,6.0,-30.0,3.0
15724,267369,Mississippi,2015-09-30,3672,612,Renewed,2015-10-02,T,E,F,C,H,B,D,A,309.0,3.0,6.0,2.0,5.0
15725,267087,Mississippi,2015-09-30,2400,400,Renewed,2015-09-29,ZZ,B,F,D,A,D,E,C,399.0,2.0,6.0,-1.0,4.0
15726,268641,Mississippi,2015-09-30,1830,305,Renewed,2015-08-17,T,A,F,D,C,D,D,B,272.0,2.0,6.0,-44.0,3.0
15727,259137,Tennessee,2015-09-30,2400,400,Renewed,2015-03-26,U,I,J,ZZ,C,A,G,E,344.0,1.0,6.0,-188.0,1.0
15729,260856,Tennessee,2015-09-30,1440,240,Renewed,2015-08-10,U,I,J,ZZ,M,A,G,E,357.0,1.0,6.0,-51.0,3.0
15730,264081,Tennessee,2015-09-30,2700,450,Renewed,2015-06-15,R,A,H,C,B,B,Z,Z,274.0,1.0,6.0,-107.0,2.0
15731,267393,Mississippi,2015-09-30,3672,612,Renewed,2015-10-02,T,E,F,C,H,B,D,A,466.0,3.0,6.0,2.0,5.0
15732,265473,Tennessee,2015-09-30,1680,280,Renewed,2015-09-25,T,H,E,D,B,C,G,D,309.0,1.0,6.0,-5.0,4.0
15734,265551,Tennessee,2015-09-30,3300,550,Renewed,2015-09-25,T,H,E,D,I,C,G,D,276.0,1.0,6.0,-5.0,4.0
15735,267972,Mississippi,2015-09-30,1440,240,Renewed,2015-08-18,T,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,6.0,-43.0,3.0
15736,268461,Mississippi,2015-09-30,1740,290,Renewed,2015-09-09,T,C,E,D,B,D,E,C,330.0,3.0,6.0,-21.0,4.0
15737,268662,Mississippi,2015-09-30,2040,340,Renewed,2015-08-17,T,A,F,D,C,D,D,B,367.0,2.0,6.0,-44.0,3.0
15738,268650,Mississippi,2015-09-30,1890,315,Renewed,2015-08-17,T,A,F,D,C,D,D,B,244.0,2.0,6.0,-44.0,3.0
15739,265497,Tennessee,2015-09-30,1920,320,Renewed,2015-09-25,T,H,E,D,B,C,G,D,305.0,1.0,6.0,-5.0,4.0
15740,273243,Mississippi,2015-09-30,5910,985,Renewed,2015-09-28,R,B,F,C,J,B,G,D,675.0,2.0,6.0,-2.0,4.0
15741,257625,Tennessee,2015-09-30,1440,240,Renewed,2015-09-25,U,I,H,C,J,B,G,E,215.0,2.0,6.0,-5.0,4.0
15742,260394,Tennessee,2015-09-30,1890,315,Renewed,2015-11-19,U,I,J,ZZ,A,A,G,E,343.0,1.0,6.0,50.0,6.0
15744,260784,Tennessee,2015-09-30,2280,380,Renewed,2015-07-27,U,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,3.0,6.0,-65.0,3.0
15746,262383,Tennessee,2015-09-30,2100,350,Renewed,2015-07-21,ZZ,I,J,ZZ,B,A,G,E,36.0,1.0,6.0,-71.0,3.0
15747,261831,Tennessee,2015-09-30,2010,335,Renewed,2015-09-10,U,I,J,ZZ,A,A,G,E,348.0,1.0,6.0,-20.0,4.0
15748,267060,Mississippi,2015-09-30,3108,518,Renewed,2015-06-25,T,B,F,D,A,D,E,C,482.0,2.0,6.0,-97.0,2.0
15749,267408,Mississippi,2015-09-30,3672,612,Renewed,2015-10-02,T,E,F,C,H,B,D,A,408.0,3.0,6.0,2.0,5.0
15750,273234,Mississippi,2015-09-30,2700,450,Renewed,2015-08-18,R,E,F,D,A,D,H,E,380.0,1.0,6.0,-43.0,3.0
15751,273267,Mississippi,2015-09-30,2418,403,Renewed,2015-09-28,R,B,F,C,C,B,G,D,384.0,1.0,6.0,-2.0,4.0
15752,270099,Mississippi,2015-09-30,1692,282,Renewed,2015-09-22,R,C,F,D,B,C,G,D,229.0,1.0,6.0,-8.0,4.0
15753,270288,Mississippi,2015-09-30,2364,394,Renewed,2015-09-22,R,C,F,D,C,C,G,D,316.0,1.0,6.0,-8.0,4.0
15754,274599,Mississippi,2015-09-30,2100,350,Renewed,2015-09-03,S,D,H,B,I,A,G,E,377.0,2.0,6.0,-27.0,4.0
15755,272121,Mississippi,2015-09-30,1440,240,Renewed,2015-06-12,R,ZZ,ZZ,ZZ,A,ZZ,ZZ,ZZ,0.0,1.0,6.0,-110.0,2.0
15756,261249,Tennessee,2015-09-30,4980,830,Renewed,2015-10-05,U,I,J,ZZ,O,A,G,E,213.0,3.0,6.0,5.0,5.0
15757,265611,Tennessee,2015-09-30,3300,550,Renewed,2015-09-25,T,H,E,D,C,C,G,D,381.0,1.0,6.0,-5.0,4.0
